 lambda    ion      a  w i m     f       gamma
1322.883  CO_e12R2 41 2812 1  3.020e-6  1.000e+9  ER03
1323.143  CO_e12R2 41 2812 2  1.950e-6  1.000e+9  ER03
1323.135  CO_e12Q2 41 2812 3  6.330e-6  1.000e+9  ER03
1323.147  CO_e12P2 41 2812 4  0.643e-6  1.000e+9  ER03
1323.254  CO_e12P2 41 2812 5  0.709e-6  1.000e+9  ER03
1325.7930 13COAX8  41 29 8 0  2.022e-3  1.000e+9  MN
1325.764  13COAXR1 41 29 8 1  1.011e-3  1.000e+9  MN
1325.852  13COAXQ1 41 29 8 2  1.011e-3  1.000e+9  MN
1325.754  13COAXR2 41 29 8 1  0.808e-3  1.000e+9  MN
1325.887  13COAXQ2 41 29 8 2  1.010e-3  1.000e+9  MN
1325.987  13COAXP2 41 29 8 3  0.202e-3  1.000e+9  MN
1325.758  13COAXR3 41 29 8 1  0.722e-3  1.000e+9  MN
1325.939  13COAXQ3 41 29 8 2  1.010e-3  1.000e+9  MN
1326.087  13COAXP3 41 29 8 3  0.288e-3  1.000e+9  MN
1328.8333 C_I       6 12 1 0  8.985e-2  2.880e+8  M03
1329.0853 C_I*      6 12 1 1  3.601e-2  2.890e+8  M03
1329.1004 C_I*      6 12 1 2  4.350e-2  2.870e+8  M03
1329.1233 C_I*      6 12 1 3  3.086e-2  2.880e+8  M03
1329.5775 C_I**     6 12 1 1  5.785e-2  2.870e+8  M03
1329.6005 C_I**     6 12 1 2  3.064e-2  2.880e+8  M03
1333.475  H2BX04R0 31  2 4 0  1.000e00  1.000e+9  AR94
1333.797  H2BX04R1 31  2 4 0  1.000e00  1.000e+9  AR94
1335.131  H2Bx04R2 31  2 4 0  1.000e00  1.000e+9  AR94
1334.5323 C_II      6 12 2 0  1.280e-1  2.880e+8  M03
1334.8132 P_III    15 31 3 0  2.820e-2  6.320e+7  M03
1335.6627 C_II*     6 12 2 1  1.280e-2  2.880e+8  M03;63.42 cm-1
1335.7077 C_II*     6 12 2 2  1.150e-1  2.880e+8  M03;63.42 cm-1
1335.7258 Cl_I     17 35 1 0  3.130e-2  6.760e+8  M03
1339.636  NO+AX1R0 55 31 2 0  1.000e00  1.000e+9  F95
1341.6305 C2_FXR0  45 24 0 0  1.000e-1  1.000e+9  BJM
1341.5318 C2_FXR2  45 24 2 1  4.000e-2  1.000e+9  BJM
1341.7084 C2_FXQ2  45 24 2 2  5.000e-2  1.000e+9  BJM
1341.8261 C2_FXP2  45 24 2 3  1.000e-2  1.000e+9  BJM
1341.4585 C2_FXR4  45 24 4 1  3.333e-2  1.000e+9  BJM
1341.7527 C2_FXQ4  45 24 4 2  5.000e-2  1.000e+9  BJM
1341.9882 C2_FXP4  45 24 4 3  1.667e-2  1.000e+9  BJM
1341.4105 C2_FXR6  45 24 6 1  3.077e-2  1.000e+9  BJM
1341.8224 C2_FXQ6  45 24 6 2  5.000e-2  1.000e+9  BJM
1342.1757 C2_FXP6  45 24 6 3  1.923e-2  1.000e+9  BJM
1341.3879 C2_FXR8  45 24 8 1  2.941e-2  1.000e+9  BJM
1341.9174 C2_FXQ8  45 24 8 2  5.000e-2  1.000e+9  BJM
1342.3884 C2_FXP8  45 24 8 3  2.059e-2  1.000e+9  BJM
1341.3905 C2_FXR10 45 2410 1  2.857e-2  1.000e+9  BJM
1342.0376 C2_FXQ10 45 2410 2  5.000e-2  1.000e+9  BJM
1342.6264 C2_FXP10 45 2410 3  2.143e-2  1.000e+9  BJM
1341.4184 C2_FXR12 45 2412 1  2.800e-2  1.000e+9  BJM
1342.1830 C2_FXQ12 45 2412 2  5.000e-2  1.000e+9  BJM
1342.8896 C2_FXP12 45 2412 3  2.200e-2  1.000e+9  BJM
1341.4715 C2_FXR14 45 2414 1  2.759e-2  1.000e+9  BJM
1342.3536 C2_FXQ14 45 2414 2  5.000e-2  1.000e+9  BJM
1343.1780 C2_FXP14 45 2414 3  2.241e-2  1.000e+9  BJM
1341.5497 C2_FXR16 45 2416 1  2.727e-2  1.000e+9  BJM
1342.5492 C2_FXQ16 45 2416 2  5.000e-2  1.000e+9  BJM
1343.4914 C2_FXP16 45 2416 3  2.273e-2  1.000e+9  BJM
1341.6530 C2_FXR18 45 2418 1  2.703e-2  1.000e+9  BJM
1342.7698 C2_FXQ18 45 2418 2  5.000e-2  1.000e+9  BJM
1343.8298 C2_FXP18 45 2418 3  2.297e-2  1.000e+9  BJM
1341.7812 C2_FXR20 45 2418 1  2.683e-2  1.000e+9  BJM
1343.0154 C2_FXQ20 45 2418 2  5.000e-2  1.000e+9  BJM
1344.1931 C2_FXP20 45 2418 3  2.317e-2  1.000e+9  BJM
1344.1860 CO_APXS7 41 28 7 0  4.136e-3  1.000e+9  MN
1344.151  CO_AXR1  41 28 7 1  2.068e-3  1.000e+9  MN
1344.255  CO_AXQ1  41 28 7 2  2.068e-3  1.000e+9  MN
1344.134  CO_AXR2  41 28 7 1  1.658e-3  1.000e+9  MN
1344.290  CO_AXQ2  41 28 7 2  2.068e-3  1.000e+9  MN
1344.394  CO_AXP2  41 28 7 3  0.414e-3  1.000e+9  MN
1344.133  CO_AXR3  41 28 7 1  1.478e-3  1.000e+9  MN
1344.342  CO_AXQ3  41 28 7 2  2.068e-3  1.000e+9  MN
1344.498  CO_AXP3  41 28 7 3  0.591e-3  1.000e+9  MN
1344.153  CO_AXR4  41 28 7 1  1.380e-3  1.000e+9  MN
1344.413  CO_AXQ4  41 28 7 2  2.070e-3  1.000e+9  MN
1344.621  CO_AXP4  41 28 7 3  0.690e-3  1.000e+9  MN
1344.188  CO_AXR5  41 28 7 1  1.317e-3  1.000e+9  MN
1344.499  CO_AXQ5  41 28 7 2  2.070e-3  1.000e+9  MN
1344.759  CO_AXP5  41 28 7 3  0.752e-3  1.000e+9  MN
1344.240  CO_AXR6  41 28 7 1  1.274e-3  1.000e+9  MN
1344.604  CO_AXQ6  41 28 7 2  2.069e-3  1.000e+9  MN
1344.917  CO_AXP6  41 28 7 3  0.796e-3  1.000e+9  MN
1345.878  Ni_II    28 59 2 0  7.690e-3  1.000e+8  M03
1346.54   UID      99 99 1 0  1.000e00  1.000e+9  F95
1347.2396 Cl_I     17 35 1 0  1.530e-1  6.620e+8  M03
1347.5750 13COAX7  41 29 7 0  4.136e-3  1.000e+9  MN
1347.540  13COAXR1 41 29 7 1  2.068e-3  1.000e+9  MN
1347.641  13COAXQ1 41 29 7 2  2.068e-3  1.000e+9  MN
1347.525  13COAXR2 41 29 7 1  1.656e-3  1.000e+9  MN
1347.675  13COAXQ2 41 29 7 2  2.070e-3  1.000e+9  MN
1347.775  13COAXP2 41 29 7 3  0.414e-3  1.000e+9  MN
1347.523  13COAXR3 41 29 7 1  1.477e-3  1.000e+9  MN
1347.725  13COAXQ3 41 29 7 2  2.070e-3  1.000e+9  MN
1347.874  13COAXP3 41 29 7 3  0.593e-3  1.000e+9  MN
1355.5977 O_I]      8 16 1 0  1.160e-6  5.560e+3  M03
1358.7730 Cu_II    29 64 2 0  2.630e-1  7.200e+8  M03
1362.460  B_II      5 11 2 0  9.960e-1  1.190e+9  M03
1362.473  B_II      5 10 2 0  9.960e-1  1.190e+9  M03
1366.214  COa'17R0 41 2817 0  2.000e-6  1.000e+9  ER03
1366.179  COa'17Q1 41 2817 1  0.191e-6  1.000e+9  ER03
1366.207  COa'17R1 41 2817 2  1.020e-6  1.000e+9  ER03
1366.314  COa'17Q1 41 2817 3  0.805e-6  1.000e+9  ER03
1366.232  COa'17R2 41 2817 1  0.834e-6  1.000e+9  ER03
1366.208  COa'17Q2 41 2817 2  0.287e-6  1.000e+9  ER03
1366.415  COa'17Q2 41 2817 3  0.732e-6  1.000e+9  ER03
1366.429  COa'17P2 41 2817 4  0.200e-6  1.000e+9  ER03
1366.267  COa'17Q3 41 2817 1  0.336e-6  1.000e+9  ER03
1366.290  COa'17R3 41 2817 2  0.771e-6  1.000e+9  ER03
1366.550  COa'17Q3 41 2817 3  0.710e-6  1.000e+9  ER03
1366.566  COa'17P3 41 2817 4  0.291e-6  1.000e+9  ER03
1366.443  CO_d12R0 41 2812 0  5.770e-5  1.000e+9  ER03
1366.428  CO_d12R1 41 2812 1  3.000e-5  1.000e+9  ER03
1366.514  CO_d12Q1 41 2812 2  2.880e-5  1.000e+9  ER03
1367.207  CO_d12R1 41 2812 3  0.193e-5  1.000e+9  ER03
1366.441  CO_d12R2 41 2812 1  2.550e-5  1.000e+9  ER03
1366.658  CO_d12P2 41 2812 2  0.576e-5  1.000e+9  ER03
1366.571  CO_d12Q2 41 2812 3  3.000e-5  1.000e+9  ER03
1367.227  CO_d12R2 41 2812 4  0.477e-5  1.000e+9  ER03
1367.351  CO_d12Q2 41 2812 5  0.193e-5  1.000e+9  ER03
1366.483  CO_d12R3 41 2812 1  2.470e-5  1.000e+9  ER03
1366.571  CO_d12Q3 41 2817 2  3.000e-5  1.000e+9  ER03
1366.787  CO_d12P3 41 2817 3  0.856e-5  1.000e+9  ER03
1367.277  CO_d12R3 41 2817 4  1.060e-5  1.000e+9  ER03
1367.443  CO_d12Q3 41 2817 5  0.596e-5  1.000e+9  ER03
1367.567  CO_d12P3 41 2817 6  0.055e-5  1.000e+9  ER03
1367.6230 CO_APXS6 41 28 6 0  7.944e-3  1.000e+9  MN
1367.586  CO_AXR1  41 28 6 1  3.972e-3  1.000e+9  MN
1367.696  CO_AXQ1  41 28 6 2  3.972e-3  1.000e+9  MN
1367.566  CO_AXR2  41 28 6 1  3.178e-3  1.000e+9  MN
1367.730  CO_AXQ2  41 28 6 2  3.972e-3  1.000e+9  MN
1367.839  CO_AXP2  41 28 6 3  0.794e-3  1.000e+9  MN
1367.564  CO_AXR3  41 28 6 1  2.819e-3  1.000e+9  MN
1367.782  CO_AXQ3  41 28 6 2  3.972e-3  1.000e+9  MN
1367.946  CO_AXP3  41 28 6 3  1.153e-3  1.000e+9  MN
1367.580  CO_AXR4  41 28 6 1  2.610e-3  1.000e+9  MN
1367.852  CO_AXQ4  41 28 6 2  3.945e-3  1.000e+9  MN
1368.070  CO_AXP4  41 28 6 3  1.320e-3  1.000e+9  MN
1367.616  CO_AXR5  41 28 6 1  2.427e-3  1.000e+9  MN
1367.940  CO_AXQ5  41 28 6 2  3.913e-3  1.000e+9  MN
1368.212  CO_AXP5  41 28 6 3  1.435e-3  1.000e+9  MN
1367.675  CO_AXR6  41 28 6 1  1.929e-3  1.000e+9  MN
1368.047  CO_AXQ6  41 28 6 2  3.811e-3  1.000e+9  MN
1368.371  CO_AXP6  41 28 6 3  1.505e-3  1.000e+9  MN
1367.9509 Cu_II    29 64 2 0  1.790e-1  6.230e+8  M03
1368.197  NO+AX0R0 55 31 2 0  1.000e00  1.000e+9  F95
1368.74   CH_GX    42 13 1 0  1.900e-2  1.000e+9  Sh07
1369.13   CH_GX    42 13 1 0  3.000e-2  1.000e+9  Sh07
1370.132  Ni_II    28 59 2 0  7.690e-2  8.000e+8  M03
1370.6170 13COAX6  41 29 6 0  6.518e-3  1.000e+9  MN
1370.585  13COAXR1 41 29 6 1  3.259e-3  1.000e+9  MN
1370.687  13COAXQ1 41 29 6 2  3.259e-3  1.000e+9  MN
1370.571  13COAXR2 41 29 6 1  2.769e-3  1.000e+9  MN
1370.725  13COAXQ2 41 29 6 2  3.341e-3  1.000e+9  MN
1370.824  13COAXP2 41 29 6 3  0.572e-3  1.000e+9  MN
1370.573  13COAXR3 41 29 6 1  2.559e-3  1.000e+9  MN
1370.778  13COAXQ3 41 29 6 2  3.460e-3  1.000e+9  MN
1370.931  13COAXP3 41 29 6 3  0.901e-3  1.000e+9  MN
1370.87   CH_GX    42 13 1 0  0.900e-2  1.000e+9  Sh07
1370.928  13COd12  41 2912 0  1.531e-3  1.000e+9  MN
1370.909  13COd12R 41 2912 1  0.684e-3  1.000e+9  MN
1370.997  13COd12Q 41 2912 2  0.766e-3  1.000e+9  MN
1370.916  13COd12R 41 2912 1  0.451e-3  1.000e+9  MN
1371.047  13COd12Q 41 2912 2  0.684e-3  1.000e+9  MN
1371.135  13COd12P 41 2912 3  0.153e-3  1.000e+9  MN
1370.950  13COd12R 41 2912 1  0.316e-3  1.000e+9  MN
1371.123  13COd12Q 41 2912 2  0.564e-3  1.000e+9  MN
1371.254  13COd12P 41 2912 3  0.195e-3  1.000e+9  MN
1373.1164 Cl_I     17 35 1 0  4.610e-5  2.660e+6  M03
1377.0730 P_I      15 31 2 0  1.100e-1  2.000e+8  M03
1379.4282 P_I      15 31 2 0  2.190e-1  2.000e+8  M03
1379.5279 Cl_I     17 35 1 0  2.750e-3  1.080e+7  M03
1381.4760 P_I      15 31 1 0  3.160e-1  2.000e+8  M03
1389.6925 Cl_I     17 35 1 0  1.300e-4  2.990e+5  M03
1390.198  CO_e8R0  41 28 8 1  0.761e-6  1.000e+9  ER03
1390.323  CO_e8R0  41 28 8 2  1.050e-6  1.000e+9  ER03
1390.139  CO_e8R1  41 28 8 1  0.399e-6  1.000e+9  ER03
1390.355  CO_e8R1  41 28 8 2  0.517e-6  1.000e+9  ER03
1390.343  CO_e8Q1  41 28 8 3  0.904e-6  1.000e+9  ER03
1390.110  CO_e8R2  41 28 8 1  0.328e-6  1.000e+9  ER03
1390.416  CO_e8R2  41 28 8 2  0.423e-6  1.000e+9  ER03
1390.404  CO_e8Q2  41 28 8 3  0.915e-6  1.000e+9  ER03
1390.421  CO_e8P2  41 28 8 4  0.076e-6  1.000e+9  ER03
1390.546  CO_e8P2  41 28 8 5  0.105e-6  1.000e+9  ER03
1392.5250 CO_APXS5 41 28 5 0  1.449e-2  1.000e+9  MN
1392.484  CO_AXR1  41 28 5 1  7.245e-3  1.000e+9  MN
1392.600  CO_AXQ1  41 28 5 2  7.245e-3  1.000e+9  MN
1392.459  CO_AXR2  41 28 5 1  5.796e-3  1.000e+9  MN
1392.633  CO_AXQ2  41 28 5 2  7.245e-3  1.000e+9  MN
1392.749  CO_AXP2  41 28 5 3  1.449e-3  1.000e+9  MN
1392.453  CO_AXR3  41 28 5 1  5.179e-3  1.000e+9  MN
1392.683  CO_AXQ3  41 28 5 2  7.245e-3  1.000e+9  MN
1392.857  CO_AXP3  41 28 5 3  2.066e-3  1.000e+9  MN
1392.463  CO_AXR4  41 28 5 1  4.833e-3  1.000e+9  MN
1392.751  CO_AXQ4  41 28 5 2  7.248e-3  1.000e+9  MN
1392.982  CO_AXP4  41 28 5 3  2.415e-3  1.000e+9  MN
1392.489  CO_AXR5  41 28 5 1  4.613e-3  1.000e+9  MN
1392.835  CO_AXQ5  41 28 5 2  7.247e-3  1.000e+9  MN
1393.124  CO_AXP5  41 28 5 3  2.635e-3  1.000e+9  MN
1392.533  CO_AXR6  41 28 5 1  4.461e-3  1.000e+9  MN
1392.937  CO_AXQ6  41 28 5 2  7.247e-3  1.000e+9  MN
1393.283  CO_AXP6  41 28 5 3  2.787e-3  1.000e+9  MN
1393.324  Ni_II    28 59 2 0  1.010e-2  2.000e+8  M03
1393.7602 Si_IV    14 28 4 0  5.130e-1  8.800e+8  M03
1393.719  H2BX05R0 31  2 5 0  1.000e00  1.000e+9  AR94
1393.961  H2BX05R1 31  2 5 0  1.000e00  1.000e+9  AR94
1395.199  H2BX05r2 31  2 5 0  1.000e00  1.000e+9  AR94
1395.2290 13COAX5  41 29 5 0  1.449e-2  1.000e+9  MN
1395.191  13COAXR1 41 29 5 1  7.245e-3  1.000e+9  MN
1395.302  13COAXQ1 41 29 5 2  7.245e-3  1.000e+9  MN
1395.168  13COAXR2 41 29 5 1  5.800e-3  1.000e+9  MN
1395.335  13COAXQ2 41 29 5 2  7.250e-3  1.000e+9  MN
1395.444  13COAXP2 41 29 5 3  1.450e-3  1.000e+9  MN
1395.161  13COAXR3 41 29 5 1  5.180e-3  1.000e+9  MN
1395.383  13COAXQ3 41 29 5 2  7.250e-3  1.000e+9  MN
1395.549  13COAXP3 41 29 5 3  2.070e-3  1.000e+9  MN
1395.455  C18OAX5  41 30 5 0  1.449e-2  1.000e+9  SLF
1395.416  C18OAXR1 41 30 5 1  7.245e-3  1.000e+9  SLF
1395.526  C18OAXQ1 41 30 5 2  7.245e-3  1.000e+9  SLF
1396.8    CH2      55 14 1 0  1.000e00  1.000e+9  S79
1400.450  Sn_II    50119 2 0  1.030e00  2.080e+9  M99
1400.88   CS       49 44 1 0  0.140e00  1.000e+9  Des09
1401.5142 S_I      16 32 1 0  1.280e-2  1.410e+8  M03
1402.7729 Si_IV    14 28 4 0  2.540e-1  8.620e+8  M03
1402.821  CO_d10R0 14 2810 0  8.580e-6  1.000e+9  ER03
1402.802  CO_d10R1 14 2810 1  4.260e-6  1.000e+9  ER03
1402.897  CO_d10Q1 14 2810 2  4.290e-6  1.000e+9  ER03
1412.866  Ni_II    28 59 2 0  3.550e-3  2.000e+7  M03
1414.402  Ga_II    31 70 2 0  1.770e00  1.790e+9  M03
1415.720  Ni_II    28 59 2 0  3.190e-3  2.000e+7  M03
1419.0440 CO_APXS4 41 28 4 0  2.331e-2  1.000e+9  MN
1419.001  CO_AXR1  41 28 4 1  1.171e-2  1.000e+9  MN
1419.121  CO_AXQ1  41 28 4 2  1.162e-2  1.000e+9  MN
1418.975  CO_AXR2  41 28 4 1  0.942e-2  1.000e+9  MN
1419.155  CO_AXQ2  41 28 4 2  1.163e-2  1.000e+9  MN
1419.277  CO_AXP2  41 28 4 3  0.233e-2  1.000e+9  MN
1418.966  CO_AXR3  41 28 4 1  0.845e-2  1.000e+9  MN
1419.206  CO_AXQ3  41 28 4 2  1.167e-2  1.000e+9  MN
1419.389  CO_AXP3  41 28 4 3  0.335e-2  1.000e+9  MN
1418.972  CO_AXR4  41 28 4 1  0.793e-2  1.000e+9  MN
1419.273  CO_AXQ4  41 28 4 2  1.171e-2  1.000e+9  MN
1419.517  CO_AXP4  41 28 4 3  0.392e-2  1.000e+9  MN
1418.996  CO_AXR5  41 28 4 1  0.760e-2  1.000e+9  MN
1419.357  CO_AXQ5  41 28 4 2  1.178e-2  1.000e+9  MN
1419.663  CO_AXP5  41 28 4 3  0.430e-2  1.000e+9  MN
1419.036  CO_AXR6  41 28 4 1  0.737e-2  1.000e+9  MN
1419.458  CO_AXQ6  41 28 4 2  1.184e-2  1.000e+9  MN
1419.824  CO_AXP6  41 28 4 3  0.457e-2  1.000e+9  MN
1419.535  COa'14R0 41 2814 0  8.330e-4  1.000e+9  ER03
1419.478  COa'14Q1 41 2814 1  1.370e-4  1.000e+9  ER03
1419.522  COa'14R1 41 2814 2  3.670e-4  1.000e+9  ER03
1419.640  COa'14Q1 41 2814 3  3.080e-4  1.000e+9  ER03
1419.506  COa'14Q2 41 2814 1  2.270e-4  1.000e+9  ER03
1419.543  COa'14R2 41 2814 2  2.470e-4  1.000e+9  ER03
1419.744  COa'14Q2 41 2814 3  2.080e-4  1.000e+9  ER03
1419.767  COa'14P2 41 2814 4  0.833e-4  1.000e+9  ER03
1419.564  COa'14Q3 41 2814 1  2.630e-4  1.000e+9  ER03
1419.596  COa'14R3 41 2814 2  1.780e-4  1.000e+9  ER03
1419.884  COa'14Q3 41 2814 3  1.440e-4  1.000e+9  ER03
1419.910  COa'14P3 41 2814 4  1.050e-4  1.000e+9  ER03
1419.653  COa'14Q4 41 2814 1  2.580e-4  1.000e+9  ER03
1419.683  COa'14R4 41 2814 2  1.310e-4  1.000e+9  ER03
1420.058  COa'14Q4 41 2814 3  1.020e-4  1.000e+9  ER03
1420.085  COa'14P4 41 2814 4  1.030e-4  1.000e+9  ER03
1421.3400 13COAX4  41 29 4 0  2.423e-2  1.000e+9  MN
1421.296  13COAXR1 41 29 4 1  1.212e-2  1.000e+9  MN
1421.414  13COAXQ1 41 29 4 2  1.212e-2  1.000e+9  MN
1421.269  13COAXR2 41 29 4 1  0.968e-2  1.000e+9  MN
1421.444  13COAXQ2 41 29 4 2  1.210e-2  1.000e+9  MN
1421.562  13COAXP2 41 29 4 3  0.242e-2  1.000e+9  MN
1421.259  13COAXR3 41 29 4 1  0.864e-2  1.000e+9  MN
1421.493  13COAXQ3 41 29 4 2  1.210e-2  1.000e+9  MN
1421.668  13COAXP3 41 29 4 3  0.346e-2  1.000e+9  MN
1421.530  C18OAX4  41 30 4 0  2.423e-2  1.000e+9  SLF
1421.487  C18OAXR1 41 30 4 1  1.212e-2  1.000e+9  SLF
1421.604  C18OAXQ1 41 30 4 2  1.212e-2  1.000e+9  SLF
1422.304  CO_d9R0  41 28 9 0  3.900e-5  1.000e+9  ER03
1422.284  CO_d9R1  41 28 9 1  1.920e-5  1.000e+9  ER03
1422.382  CO_d9Q1  41 28 9 2  1.950e-5  1.000e+9  ER03
1423.095  CO_d9R1  41 28 9 3  0.993e-7  1.000e+9  ER03
1422.292  CO_d9R2  41 28 9 1  1.500e-5  1.000e+9  ER03
1422.538  CO_d9P2  41 28 9 2  0.390e-5  1.000e+9  ER03
1422.439  CO_d9Q2  41 28 9 3  1.920e-5  1.000e+9  ER03
1423.110  CO_d9R2  41 28 9 4  1.910e-7  1.000e+9  ER03
1423.250  CO_d9Q2  41 28 9 5  0.993e-7  1.000e+9  ER03
1425.0300 S_I      16 32 1 0  1.250e-1  5.000e+8  M03
1425.1879 S_I      16 32 1 0  2.230e-2  5.000e+8  M03
1433.905  Pb_II    82207 2 0  8.689e-1  1.620e+9  M99
1444.2960 S_I      16 32 1 0  1.240e-3  2.600e+6
1447.3520 CO_APXS3 41 28 3 0  3.463e-2  1.000e+9  MN
1447.304  CO_AXR1  41 28 3 1  1.732e-2  1.000e+9  MN
1447.433  CO_AXQ1  41 28 3 2  1.732e-2  1.000e+9  MN
1447.273  CO_AXR2  41 28 3 1  1.386e-2  1.000e+9  MN
1447.465  CO_AXQ2  41 28 3 2  1.732e-2  1.000e+9  MN
1447.594  CO_AXP2  41 28 3 3  0.346e-2  1.000e+9  MN
1447.257  CO_AXR3  41 28 3 1  1.237e-2  1.000e+9  MN
1447.514  CO_AXQ3  41 28 3 2  1.732e-2  1.000e+9  MN
1447.707  CO_AXP3  41 28 3 3  0.495e-2  1.000e+9  MN
1448.0198 Co_II    27 59 2 0  7.900e-3  2.000e+8  M03
1449.1450 13COAX3  41 29 3 0  3.463e-2  1.000e+9  MN
1449.099  13COAXR1 41 29 3 1  1.732e-2  1.000e+9  MN
1449.223  13COAXQ1 41 29 3 2  1.732e-2  1.000e+9  MN
1449.069  13COAXR2 41 29 3 1  1.390e-2  1.000e+9  MN
1449.254  13COAXQ2 41 29 3 2  1.733e-2  1.000e+9  MN
1449.376  13COAXP2 41 29 3 3  0.335e-2  1.000e+9  MN
1449.401  CO_e5R0  41 28 5 1  3.303e-5  1.000e+9  S02
1449.544  CO_e5R0  41 28 5 2  4.354e-5  1.000e+9  S02
1449.328  CO_e5R1  41 28 5 1  1.866e-5  1.000e+9  S02
1449.569  CO_e5Q1  41 28 5 2  3.818e-5  1.000e+9  S02
1449.579  CO_e5R1  41 28 5 3  1.896e-5  1.000e+9  S02
1449.997  Ni_II    28 59 2 0  1.750e-3  1.000e+8  M03
1454.842  Ni_II    28 59 2 0  3.230e-2  2.000e+8  M03
1466.2110 Co_II    27 59 2 0  3.100e-2  2.000e+8  M03
1467.259  Ni_II    28 59 2 0  6.300e-3  5.000e+7  M03
1467.756  Ni_II    28 59 2 0  9.900e-3  6.000e+7  M03
1472.9708 S_I      16 32 1 0  2.180e-2  4.000e+7
1473.0188 S_I      16 32 1 0  2.000e-3  1.000e+7
1473.0680 S_I      16 32 1 0  2.000e-4  1.000e+7
1473.9943 S_I      16 32 1 0  8.280e-2  1.600e+8  M03
1474.3785 S_I      16 32 1 0  1.480e-2  1.700e+8  M03
1474.5706 S_I      16 32 1 0  0.986e-3  1.700e+8  M03
1477.222  Ni_II    28 59 2 0  9.720e-4  1.000e+7  M03
1477.5650 CO_APXS2 41 28 2 0  4.013e-2  1.000e+9  MN
1477.513  CO_AXR1  41 28 2 1  2.007e-2  1.000e+9  MN
1477.648  CO_AXQ1  41 28 2 2  2.007e-2  1.000e+9  MN
1477.477  CO_AXR2  41 28 2 1  1.606e-2  1.000e+9  MN
1477.680  CO_AXQ2  41 28 2 2  2.007e-2  1.000e+9  MN
1477.817  CO_AXP2  41 28 2 3  0.401e-2  1.000e+9  MN
1477.456  CO_AXR3  41 28 2 1  1.433e-2  1.000e+9  MN
1477.729  CO_AXQ3  41 28 2 2  2.007e-2  1.000e+9  MN
1477.933  CO_AXP3  41 28 2 3  0.574e-2  1.000e+9  MN
1478.7930 13COAX2  41 29 2 0  4.013e-2  1.000e+9  MN
1478.744  13COAXR1 41 29 2 1  2.007e-2  1.000e+9  MN
1478.875  13COAXQ1 41 29 2 2  2.007e-2  1.000e+9  MN
1478.709  13COAXR2 41 29 2 1  1.606e-2  1.000e+9  MN
1478.904  13COAXQ2 41 29 2 2  2.007e-2  1.000e+9  MN
1479.035  13COAXP2 41 29 2 3  0.401e-2  1.000e+9  MN
1480.789  COa'11R0 41 2811 0  3.040e-5  1.000e+9  S02
1480.732  COa'11Q1 41 2811 1  0.366e-5  1.000e+9  S02
1480.774  COa'11R1 41 2811 2  1.485e-5  1.000e+9  S02
1480.912  COa'11Q1 41 2811 3  1.177e-5  1.000e+9  S02
1480.9546 Co_II    27 59 2 0  1.190e-2  1.000e+8  M03
1509.2920 PtNe     78195 1 0  1.000e00  1.000e+6  lamp
1509.7480 CO_APXS1 41 28 1 0  2.911e-2  1.000e+9  MN
1509.695  CO_AXR1  41 28 1 1  1.456e-2  1.000e+9  MN
1509.835  CO_AXQ1  41 28 1 2  1.456e-2  1.000e+9  MN
1509.661  CO_AXR2  41 28 1 1  1.165e-2  1.000e+9  MN
1509.871  CO_AXQ2  41 28 1 2  1.456e-2  1.000e+9  MN
1510.011  CO_AXP2  41 28 1 3  0.291e-2  1.000e+9  MN
1509.643  CO_AXR3  41 28 1 1  1.102e-2  1.000e+9  MN
1509.924  CO_AXQ3  41 28 1 2  1.456e-2  1.000e+9  MN
1510.134  CO_AXP3  41 28 1 3  0.354e-2  1.000e+9  MN
1510.344  CO_d5R0  41 28 5 0  5.610e-3  1.000e+9  ER03
1510.308  CO_d5R1  41 28 5 1  2.590e-3  1.000e+9  ER03
1510.431  CO_d5Q1  41 28 5 2  2.810e-3  1.000e+9  ER03
1511.106  CO_d5R1  41 28 5 3  0.378e-5  1.000e+9  ER03
1510.300  CO_d5R2  41 28 5 1  1.840e-3  1.000e+9  ER03
1510.484  CO_d5Q2  41 28 5 2  2.590e-3  1.000e+9  ER03
1510.607  CO_d5P2  41 28 5 3  0.561e-3  1.000e+9  ER03
1511.115  CO_d5R2  41 28 5 4  0.678e-5  1.000e+9  ER03
1511.282  CO_d5Q2  41 28 5 5  0.378e-5  1.000e+9  ER03
1510.320  CO_d5R3  41 28 5 1  1.400e-3  1.000e+9  ER03
1510.563  CO_d5Q3  41 28 5 2  2.300e-3  1.000e+9  ER03
1510.747  CO_d5P3  41 28 5 3  0.739e-3  1.000e+9  ER03
1510.4070 13COAX1  41 29 1 0  3.507e-2  1.000e+9  MN
1510.354  13COAXR1 41 29 1 1  1.754e-2  1.000e+9  MN
1510.492  13COAXQ1 41 29 1 2  1.754e-2  1.000e+9  MN
1520.7414 PtNe     78195 1 0  1.000e00  1.000e+6  lamp
1526.7070 Si_II    14 28 2 0  1.330e-1  1.130e+9  M03
1532.5330 P_II     15 31 2 0  3.030e-3  4.770e+6  M03
1533.4316 Si_II*   14 28 2 0  1.320e-1  1.130e+9  M03;287.24 cm-1
1534.9063 PtNe     78195 1 0  1.000e00  1.000e+6  lamp
1543.003  CO_e1R0  41 28 1 1  1.990e-4  1.000e+9  ER03
1543.171  CO_e1R0  41 28 1 2  2.410e-4  1.000e+9  ER03
